Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat
1066,https://www.tff.org/Default.aspx?pageId=29&macId=140041,OSMANLISPOR FUTBOL KULÜBÜ,0,MEDİPOL BAŞAKŞEHİR FK,3,OSMANLI STADI - ANKARA,SUAT ARSLANBOĞA,19.10.2015 - 20:00
1070,https://www.tff.org/Default.aspx?pageId=29&macId=140045,MERSİN İDMANYURDU,3,TRABZONSPOR A.Ş.,2,MERSİN STADYUMU - MERSİN,BÜLENT YILDIRIM,19.10.2015 - 20:00
1080,https://www.tff.org/Default.aspx?pageId=29&macId=140055,ÇAYKUR RİZESPOR A.Ş.,0,AKHİSAR BELEDİYE GENÇLİK VE SPOR,2,YENİ RİZE ŞEHİR - RİZE,YAŞAR KEMAL UĞURLU,23.10.2015 - 19:00
1075,https://www.tff.org/Default.aspx?pageId=29&macId=140050,ESKİŞEHİRSPOR,1,KAYSERİSPOR,3,ESKİŞEHİR ATATÜRK - ESKİŞEHİR,ÖZGÜR YANKAYA,23.10.2015 - 20:00
1074,https://www.tff.org/Default.aspx?pageId=29&macId=140049,KASIMPAŞA A.Ş.,0,BURSASPOR,1,RECEP TAYYİP ERDOĞAN STADYUMU - İSTANBUL,HALİL UMUT MELER,24.10.2015 - 16:00
1077,https://www.tff.org/Default.aspx?pageId=29&macId=140052,GENÇLERBİRLİĞİ,1,OSMANLISPOR FUTBOL KULÜBÜ,0,ANKARA 19 MAYIS - ANKARA,ÜMİT ÖZTÜRK,24.10.2015 - 16:00
1078,https://www.tff.org/Default.aspx?pageId=29&macId=140053,GAZİANTEPSPOR,1,MERSİN İDMANYURDU,0,KAMİL OCAK - GAZİANTEP,HAKAN CEYLAN,24.10.2015 - 19:00
1081,https://www.tff.org/Default.aspx?pageId=29&macId=140056,MEDICANA SİVASSPOR,0,TRABZONSPOR A.Ş.,2,SİVAS 4 EYLÜL - SİVAS,ALİ PALABIYIK,24.10.2015 - 19:00
1073,https://www.tff.org/Default.aspx?pageId=29&macId=140048,MEDİPOL BAŞAKŞEHİR FK,4,TORKU KONYASPOR,0,BAŞAKŞEHİR FATİH TERİM - İSTANBUL - BAŞAKŞEHİR,ABDULKADİR BİTİGEN,25.10.2015 - 14:00
1076,https://www.tff.org/Default.aspx?pageId=29&macId=140051,FENERBAHÇE A.Ş.,1,GALATASARAY A.Ş.,1,FB ŞÜKRÜ SARACOĞLU - İSTANBUL,FIRAT AYDINUS,25.10.2015 - 19:00
1079,https://www.tff.org/Default.aspx?pageId=29&macId=140054,ANTALYASPOR A.Ş.,1,BEŞİKTAŞ A.Ş.,5,ANTALYA STADYUMU - ANTALYA,İLKER MERAL,26.10.2015 - 20:00
1083,https://www.tff.org/Default.aspx?pageId=29&macId=140058,KAYSERİSPOR,0,ÇAYKUR RİZESPOR A.Ş.,0,BÜYÜKŞEHİR BELEDİYESİ KADİR HAS - KAYSERİ,TOLGA ÖZKALFA,28.10.2015 - 19:00
1087,https://www.tff.org/Default.aspx?pageId=29&macId=140062,BURSASPOR,1,MEDICANA SİVASSPOR,0,BURSA ATATÜRK - BURSA,DENİZ ATEŞ BİTNEL,28.10.2015 - 19:00
1088,https://www.tff.org/Default.aspx?pageId=29&macId=140063,TRABZONSPOR A.Ş.,2,GAZİANTEPSPOR,2,HÜSEYİN AVNİ AKER - TRABZON,ÇAĞATAY ŞAHAN,28.10.2015 - 21:45
1089,https://www.tff.org/Default.aspx?pageId=29&macId=140064,MERSİN İDMANYURDU,1,MEDİPOL BAŞAKŞEHİR FK,1,MERSİN STADYUMU - MERSİN,ÖZGÜÇ TÜRKALP,29.10.2015 - 19:00
1090,https://www.tff.org/Default.aspx?pageId=29&macId=140065,OSMANLISPOR FUTBOL KULÜBÜ,0,FENERBAHÇE A.Ş.,1,OSMANLI STADI - ANKARA,HÜSEYİN GÖÇEK,29.10.2015 - 19:00
1084,https://www.tff.org/Default.aspx?pageId=29&macId=140059,GALATASARAY A.Ş.,4,ESKİŞEHİRSPOR,0,ALİ SAMİ YEN SPOR KOMPLEKSİ TÜRK TELEKOM STADYUMU,BÜLENT YILDIRIM,29.10.2015 - 21:45
