Mac_kodu,TFF_mac_linki,Ev_sahibi,Ev_sahibi_gol,Misafir_takim,Misafir_takim_gol,Stat,Ana_hakem,Tarih_saat,2024_25_sezon_maclari.csv,Sonuc,Ev_sahibi_ID,Misafir_ID,Hakem_ID,Gol_Farki
1021.0,https://www.tff.org/Default.aspx?pageId=397&macId=36468,KOCAELİSPOR                                       ,1.0,GALATASARAY                                       ,1.0, İSMETPAŞA,AHMET ÇAKAR,24.08.1997 - 19:00,,0,111,75,9,0.0
1036.0,https://www.tff.org/Default.aspx?pageId=397&macId=36598,İSTANBULSPOR A.Ş                                  ,1.0,BURSASPOR                                         ,1.0,ALİ SAMİ YEN,BÜLENT UZUN,29.08.1997 - 20:00,,0,181,42,38,0.0
1028.0,https://www.tff.org/Default.aspx?pageId=397&macId=36599,ALTAY                                             ,0.0,FENERBAHÇE                                        ,2.0,İZMİR ATATÜRK,MUSTAFA ÇULCU,30.08.1997 - 19:00,,2,13,67,121,-2.0
1032.0,https://www.tff.org/Default.aspx?pageId=397&macId=36600,TRABZONSPOR                                       ,2.0,ANTALYASPOR                                       ,2.0,HÜSEYİN AVNİ AKER,MUHİTTİN BOŞAT,30.08.1997 - 19:00,,0,156,16,111,0.0
1030.0,https://www.tff.org/Default.aspx?pageId=397&macId=36602,KARDEMİR D.Ç. KARABÜKSPOR                         ,1.0,MKE ANKARAGÜCÜ                                    ,0.0,KARABÜK YENİŞEHİR,KADİR TOZLU,31.08.1997 - 17:00,,1,98,132,90,1.0
1034.0,https://www.tff.org/Default.aspx?pageId=397&macId=36605,GENÇLERBİRLİĞİ                                    ,3.0,DARDANELSPOR A.Ş.                                 ,0.0,ANKARA 19 MAYIS,OSMAN AVCI,31.08.1997 - 17:00,,1,85,50,136,3.0
1035.0,https://www.tff.org/Default.aspx?pageId=397&macId=36606,KAYSERİSPOR                                       ,2.0,KOCAELİSPOR                                       ,1.0,KAYSERİ ATATÜRK,MEHMET ÇAYAN,31.08.1997 - 17:00,,1,107,111,102,1.0
1029.0,https://www.tff.org/Default.aspx?pageId=397&macId=36601,SAMSUNSPOR                                        ,0.0,BEŞİKTAŞ                                          ,0.0,SAMSUN 19 MAYIS,ÜNSAL ÇİMEN,31.08.1997 - 19:00,,0,143,33,211,0.0
1031.0,https://www.tff.org/Default.aspx?pageId=397&macId=36603,GALATASARAY                                       ,6.0,VANSPOR A.Ş.                                      ,2.0,ALİ SAMİ YEN,YILNUR ÖNEN,31.08.1997 - 19:00,,1,75,161,186,4.0
1033.0,https://www.tff.org/Default.aspx?pageId=397&macId=36604,GAZİANTEPSPOR                                     ,1.0,ŞEKERSPOR                                         ,1.0,KAMİL OCAK,ORHAN ERDEMİR,31.08.1997 - 19:00,,0,81,187,135,0.0
1037.0,https://www.tff.org/Default.aspx?pageId=397&macId=36711,BEŞİKTAŞ                                          ,3.0,TRABZONSPOR                                       ,0.0,BEŞİKTAŞ İNÖNÜ,OĞUZ SARVAN,5.09.1997 - 20:00,,1,33,156,140,3.0
1045.0,https://www.tff.org/Default.aspx?pageId=397&macId=36713,BURSASPOR                                         ,4.0,KARDEMİR D.Ç. KARABÜKSPOR                         ,0.0,BURSA ATATÜRK,ALİ ULUYOL,5.09.1997 - 20:00,,1,42,98,16,4.0
1042.0,https://www.tff.org/Default.aspx?pageId=397&macId=36712,FENERBAHÇE                                        ,3.0,GALATASARAY                                       ,1.0,FB ŞÜKRÜ SARACOĞLU,MUHİTTİN BOŞAT,5.09.1997 - 20:08,,1,67,75,111,2.0
1039.0,https://www.tff.org/Default.aspx?pageId=397&macId=36714,ŞEKERSPOR                                         ,2.0,SAMSUNSPOR                                        ,1.0,ANKARA 19 MAYIS,SERDAR TATLI,6.09.1997 - 16:00,,1,187,143,157,1.0
1043.0,https://www.tff.org/Default.aspx?pageId=397&macId=36717,KAYSERİSPOR                                       ,1.0,VANSPOR A.Ş.                                      ,1.0,KAYSERİ ATATÜRK,MURAT ILGAZ,6.09.1997 - 16:00,,0,107,161,112,0.0
1040.0,https://www.tff.org/Default.aspx?pageId=397&macId=36715,DARDANELSPOR A.Ş.                                 ,1.0,MKE ANKARAGÜCÜ                                    ,1.0,18 MART,ÖZCAN PEHLİVANOĞLU,6.09.1997 - 16:30,,0,50,132,204,0.0
1041.0,https://www.tff.org/Default.aspx?pageId=397&macId=36716,ALTAY                                             ,0.0,ANTALYASPOR                                       ,3.0,İZMİR ALSANCAK,HASAN BAŞDEMİR,6.09.1997 - 16:30,,2,13,16,82,-3.0
1044.0,https://www.tff.org/Default.aspx?pageId=397&macId=36718,KOCAELİSPOR                                       ,3.0,İSTANBULSPOR A.Ş                                  ,0.0, İSMETPAŞA,İLHAMİ KAPLAN,6.09.1997 - 19:00,,1,111,181,216,3.0
1038.0,https://www.tff.org/Default.aspx?pageId=397&macId=36719,GENÇLERBİRLİĞİ                                    ,0.0,GAZİANTEPSPOR                                     ,1.0,ANKARA 19 MAYIS,ALİ AYDIN,7.09.1997 - 19:00,,2,85,81,13,-1.0
1047.0,https://www.tff.org/Default.aspx?pageId=397&macId=36825,GAZİANTEPSPOR                                     ,2.0,DARDANELSPOR A.Ş.                                 ,2.0,KAMİL OCAK,NAMIK KEMAL DEMİROĞLU,12.09.1997 - 20:00,,0,81,50,129,0.0
1054.0,https://www.tff.org/Default.aspx?pageId=397&macId=36829,KAYSERİSPOR                                       ,0.0,FENERBAHÇE                                        ,3.0,KAYSERİ ATATÜRK,ÜNSAL ÇİMEN,13.09.1997 - 16:00,,2,107,67,211,-3.0
1048.0,https://www.tff.org/Default.aspx?pageId=397&macId=36826,İSTANBULSPOR A.Ş                                  ,6.0,VANSPOR A.Ş.                                      ,3.0,ALİ SAMİ YEN,ADNAN ŞEKER,13.09.1997 - 19:00,,1,181,161,7,3.0
1050.0,https://www.tff.org/Default.aspx?pageId=397&macId=36827,ALTAY                                             ,1.0,BEŞİKTAŞ                                          ,2.0,İZMİR ATATÜRK,SADIK İLHAN,13.09.1997 - 19:00,,2,13,33,148,-1.0
1051.0,https://www.tff.org/Default.aspx?pageId=397&macId=36828,TRABZONSPOR                                       ,6.0,ŞEKERSPOR                                         ,3.0,HÜSEYİN AVNİ AKER,SERDAR ÇAKIR,13.09.1997 - 19:00,,1,156,187,158,3.0
1052.0,https://www.tff.org/Default.aspx?pageId=397&macId=36832,MKE ANKARAGÜCÜ                                    ,1.0,BURSASPOR                                         ,2.0,ANKARA 19 MAYIS,AHMET ÇAKAR,14.09.1997 - 16:00,,2,132,42,9,-1.0
1053.0,https://www.tff.org/Default.aspx?pageId=397&macId=36833,KARDEMİR D.Ç. KARABÜKSPOR                         ,1.0,KOCAELİSPOR                                       ,0.0,KARABÜK YENİŞEHİR,ALİCAN LAKOT,14.09.1997 - 16:00,,1,98,111,19,1.0
1046.0,https://www.tff.org/Default.aspx?pageId=397&macId=36830,SAMSUNSPOR                                        ,3.0,GENÇLERBİRLİĞİ                                    ,1.0,SAMSUN 19 MAYIS,EROL ERSOY,14.09.1997 - 19:00,,1,143,85,62,2.0
1049.0,https://www.tff.org/Default.aspx?pageId=397&macId=36831,GALATASARAY                                       ,2.0,ANTALYASPOR                                       ,1.0,ALİ SAMİ YEN,METİN TOKAT,14.09.1997 - 19:00,,1,75,16,109,1.0
1062.0,https://www.tff.org/Default.aspx?pageId=397&macId=36947,ŞEKERSPOR                                         ,0.0,ALTAY                                             ,0.0,ANKARA 19 MAYIS,MEHMET ÇAYAN,19.09.1997 - 20:00,,0,187,13,102,0.0
1059.0,https://www.tff.org/Default.aspx?pageId=397&macId=36939,FENERBAHÇE                                        ,3.0,İSTANBULSPOR A.Ş                                  ,0.0,FB ŞÜKRÜ SARACOĞLU,ORHAN ERDEMİR,20.09.1997 - 19:00,,1,67,181,135,3.0
1061.0,https://www.tff.org/Default.aspx?pageId=397&macId=36940,GENÇLERBİRLİĞİ                                    ,0.0,TRABZONSPOR                                       ,1.0,ANKARA 19 MAYIS,İLHAMİ KAPLAN,20.09.1997 - 19:00,,2,85,156,216,-1.0
1056.0,https://www.tff.org/Default.aspx?pageId=397&macId=36942,VANSPOR A.Ş.                                      ,0.0,KARDEMİR D.Ç. KARABÜKSPOR                         ,1.0,GENÇLİK VE SPOR,NECDET ERDİLEK,21.09.1997 - 15:30,,2,161,98,130,-1.0
1058.0,https://www.tff.org/Default.aspx?pageId=397&macId=36944,KAYSERİSPOR                                       ,3.0,ANTALYASPOR                                       ,1.0,KAYSERİ ATATÜRK,İBRAHİM AKSOY,21.09.1997 - 16:00,,1,107,16,213,2.0
1063.0,https://www.tff.org/Default.aspx?pageId=397&macId=36946,DARDANELSPOR A.Ş.                                 ,0.0,BURSASPOR                                         ,0.0,18 MART,MUSTAFA KALKANDELEN,21.09.1997 - 16:30,,0,50,42,117,0.0
1055.0,https://www.tff.org/Default.aspx?pageId=397&macId=36941,BEŞİKTAŞ                                          ,2.0,GALATASARAY                                       ,1.0,BEŞİKTAŞ İNÖNÜ,MUSTAFA ÇULCU,21.09.1997 - 19:00,,1,33,75,121,1.0
1057.0,https://www.tff.org/Default.aspx?pageId=397&macId=36943,GAZİANTEPSPOR                                     ,2.0,SAMSUNSPOR                                        ,0.0,KAMİL OCAK,OSMAN AVCI,21.09.1997 - 19:00,,1,81,143,136,2.0
1060.0,https://www.tff.org/Default.aspx?pageId=397&macId=36945,KOCAELİSPOR                                       ,2.0,MKE ANKARAGÜCÜ                                    ,0.0, İSMETPAŞA,VAHAP BEYAZ,21.09.1997 - 19:00,,1,111,132,177,2.0
1068.0,https://www.tff.org/Default.aspx?pageId=397&macId=37060,TRABZONSPOR                                       ,1.0,GAZİANTEPSPOR                                     ,0.0,HÜSEYİN AVNİ AKER,ÜNSAL ÇİMEN,26.09.1997 - 20:00,,1,156,81,211,1.0
1066.0,https://www.tff.org/Default.aspx?pageId=397&macId=37061,KARDEMİR D.Ç. KARABÜKSPOR                         ,1.0,FENERBAHÇE                                        ,2.0,KARABÜK YENİŞEHİR,OĞUZ SARVAN,27.09.1997 - 16:00,,2,98,67,140,-1.0
1072.0,https://www.tff.org/Default.aspx?pageId=397&macId=37063,KAYSERİSPOR                                       ,1.0,BEŞİKTAŞ                                          ,0.0,KAYSERİ ATATÜRK,EROL ERSOY,27.09.1997 - 16:00,,1,107,33,62,1.0
1067.0,https://www.tff.org/Default.aspx?pageId=397&macId=37062,GALATASARAY                                       ,4.0,ŞEKERSPOR                                         ,1.0,ALİ SAMİ YEN,SADIK İLHAN,27.09.1997 - 19:00,,1,75,187,148,3.0
1071.0,https://www.tff.org/Default.aspx?pageId=397&macId=37068,MKE ANKARAGÜCÜ                                    ,2.0,VANSPOR A.Ş.                                      ,0.0,ANKARA 19 MAYIS,GALİP BİTİGEN,28.09.1997 - 16:00,,1,132,161,67,2.0
1065.0,https://www.tff.org/Default.aspx?pageId=397&macId=37065,ALTAY                                             ,0.0,GENÇLERBİRLİĞİ                                    ,0.0,İZMİR ALSANCAK,KADİR TOZLU,28.09.1997 - 16:30,,0,13,85,90,0.0
1064.0,https://www.tff.org/Default.aspx?pageId=397&macId=37064,İSTANBULSPOR A.Ş                                  ,5.0,ANTALYASPOR                                       ,2.0,FB ŞÜKRÜ SARACOĞLU,MURAT ILGAZ,28.09.1997 - 19:00,,1,181,16,112,3.0
1069.0,https://www.tff.org/Default.aspx?pageId=397&macId=37066,SAMSUNSPOR                                        ,3.0,DARDANELSPOR A.Ş.                                 ,0.0,SAMSUN 19 MAYIS,ALİ ULUYOL,28.09.1997 - 19:00,,1,143,50,16,3.0
1070.0,https://www.tff.org/Default.aspx?pageId=397&macId=37067,BURSASPOR                                         ,1.0,KOCAELİSPOR                                       ,2.0,BURSA ATATÜRK,SERDAR ÇAKIR,28.09.1997 - 19:00,,2,42,111,158,-1.0
1079.0,https://www.tff.org/Default.aspx?pageId=397&macId=37174,GAZİANTEPSPOR                                     ,3.0,ALTAY                                             ,0.0,KAMİL OCAK,ALİCAN LAKOT,3.10.1997 - 20:00,,1,81,13,19,3.0
1078.0,https://www.tff.org/Default.aspx?pageId=397&macId=37179,VANSPOR A.Ş.                                      ,1.0,BURSASPOR                                         ,1.0,GENÇLİK VE SPOR,HASAN BAŞDEMİR,4.10.1997 - 13:30,,0,161,42,82,0.0
1075.0,https://www.tff.org/Default.aspx?pageId=397&macId=37177,ŞEKERSPOR                                         ,0.0,KAYSERİSPOR                                       ,1.0,ANKARA 19 MAYIS,BÜLENT UZUN,4.10.1997 - 15:00,,2,187,107,38,-1.0
1077.0,https://www.tff.org/Default.aspx?pageId=397&macId=37178,KARDEMİR D.Ç. KARABÜKSPOR                         ,3.0,ANTALYASPOR                                       ,0.0,KARABÜK YENİŞEHİR,YILNUR ÖNEN,4.10.1997 - 15:00,,1,98,16,186,3.0
1073.0,https://www.tff.org/Default.aspx?pageId=397&macId=37175,FENERBAHÇE                                        ,0.0,MKE ANKARAGÜCÜ                                    ,0.0,FB ŞÜKRÜ SARACOĞLU,İLHAMİ KAPLAN,4.10.1997 - 19:00,,0,67,132,216,0.0
1074.0,https://www.tff.org/Default.aspx?pageId=397&macId=37176,SAMSUNSPOR                                        ,2.0,TRABZONSPOR                                       ,1.0,SAMSUN 19 MAYIS,ORHAN ERDEMİR,4.10.1997 - 19:00,,1,143,156,135,1.0
1081.0,https://www.tff.org/Default.aspx?pageId=397&macId=37182,DARDANELSPOR A.Ş.                                 ,2.0,KOCAELİSPOR                                       ,0.0,18 MART,ALİ AYDIN,5.10.1997 - 15:30,,1,50,111,13,2.0
1076.0,https://www.tff.org/Default.aspx?pageId=397&macId=37180,BEŞİKTAŞ                                          ,0.0,İSTANBULSPOR A.Ş                                  ,0.0,BEŞİKTAŞ İNÖNÜ,MUHİTTİN BOŞAT,5.10.1997 - 19:00,,0,33,181,111,0.0
1080.0,https://www.tff.org/Default.aspx?pageId=397&macId=37181,GENÇLERBİRLİĞİ                                    ,3.0,GALATASARAY                                       ,2.0,ANKARA 19 MAYIS,İBRAHİM AKSOY,5.10.1997 - 19:00,,1,85,75,213,1.0
1084.0,https://www.tff.org/Default.aspx?pageId=397&macId=37414,İSTANBULSPOR A.Ş                                  ,4.0,ŞEKERSPOR                                         ,1.0,BEŞİKTAŞ İNÖNÜ,SELÇUK ŞAHİN,17.10.1997 - 20:00,,1,181,187,155,3.0
1090.0,https://www.tff.org/Default.aspx?pageId=397&macId=37417,KARDEMİR D.Ç. KARABÜKSPOR                         ,0.0,BEŞİKTAŞ                                          ,5.0,KARABÜK YENİŞEHİR,İLHAMİ KAPLAN,18.10.1997 - 15:00,,2,98,33,216,-5.0
1085.0,https://www.tff.org/Default.aspx?pageId=397&macId=37415,GALATASARAY                                       ,1.0,GAZİANTEPSPOR                                     ,0.0,ALİ SAMİ YEN,OĞUZ SARVAN,18.10.1997 - 19:00,,1,75,81,140,1.0
1088.0,https://www.tff.org/Default.aspx?pageId=397&macId=37416,KOCAELİSPOR                                       ,4.0,VANSPOR A.Ş.                                      ,2.0, İSMETPAŞA,ÖZCAN PEHLİVANOĞLU,18.10.1997 - 19:00,,1,111,161,204,2.0
1082.0,https://www.tff.org/Default.aspx?pageId=397&macId=37418,MKE ANKARAGÜCÜ                                    ,2.0,ANTALYASPOR                                       ,0.0,ANKARA 19 MAYIS,MUSTAFA KALKANDELEN,19.10.1997 - 15:00,,1,132,16,117,2.0
1083.0,https://www.tff.org/Default.aspx?pageId=397&macId=37419,KAYSERİSPOR                                       ,2.0,GENÇLERBİRLİĞİ                                    ,0.0,KAYSERİ ATATÜRK,SERDAR ÇAKIR,19.10.1997 - 15:00,,1,107,85,158,2.0
1086.0,https://www.tff.org/Default.aspx?pageId=397&macId=37420,ALTAY                                             ,2.0,SAMSUNSPOR                                        ,5.0,İZMİR ALSANCAK,METİN TOKAT,19.10.1997 - 15:30,,2,13,143,109,-3.0
1087.0,https://www.tff.org/Default.aspx?pageId=397&macId=37421,TRABZONSPOR                                       ,0.0,DARDANELSPOR A.Ş.                                 ,2.0,HÜSEYİN AVNİ AKER,AHMET ÇAKAR,19.10.1997 - 19:00,,2,156,50,9,-2.0
1089.0,https://www.tff.org/Default.aspx?pageId=397&macId=37422,BURSASPOR                                         ,1.0,FENERBAHÇE                                        ,1.0,BURSA ATATÜRK,EROL ERSOY,19.10.1997 - 19:00,,0,42,67,62,0.0
1098.0,https://www.tff.org/Default.aspx?pageId=397&macId=37640,GENÇLERBİRLİĞİ                                    ,1.0,İSTANBULSPOR A.Ş                                  ,0.0,ANKARA 19 MAYIS,ALİ AYDIN,31.10.1997 - 20:00,,1,85,181,13,1.0
1091.0,https://www.tff.org/Default.aspx?pageId=397&macId=37641,SAMSUNSPOR                                        ,0.0,GALATASARAY                                       ,2.0,SAMSUN 19 MAYIS,EROL ERSOY,1.11.1997 - 19:00,,2,143,75,62,-2.0
1094.0,https://www.tff.org/Default.aspx?pageId=397&macId=37642,BEŞİKTAŞ                                          ,1.0,MKE ANKARAGÜCÜ                                    ,0.0,BEŞİKTAŞ İNÖNÜ,SADIK İLHAN,1.11.1997 - 19:00,,1,33,132,148,1.0
1092.0,https://www.tff.org/Default.aspx?pageId=397&macId=37643,GAZİANTEPSPOR                                     ,3.0,KAYSERİSPOR                                       ,2.0,KAMİL OCAK,HASAN BAŞDEMİR,2.11.1997 - 13:30,,1,81,107,82,1.0
1099.0,https://www.tff.org/Default.aspx?pageId=397&macId=37648,ŞEKERSPOR                                         ,1.0,KARDEMİR D.Ç. KARABÜKSPOR                         ,0.0,ANKARA 19 MAYIS,NAMIK KEMAL DEMİROĞLU,2.11.1997 - 13:30,,1,187,98,129,1.0
1093.0,https://www.tff.org/Default.aspx?pageId=397&macId=37644,DARDANELSPOR A.Ş.                                 ,2.0,VANSPOR A.Ş.                                      ,0.0,18 MART,SERDAR TATLI,2.11.1997 - 14:00,,1,50,161,157,2.0
1095.0,https://www.tff.org/Default.aspx?pageId=397&macId=37645,BURSASPOR                                         ,4.0,ANTALYASPOR                                       ,1.0,BURSA ATATÜRK,VAHAP BEYAZ,2.11.1997 - 19:00,,1,42,16,177,3.0
1096.0,https://www.tff.org/Default.aspx?pageId=397&macId=37646,FENERBAHÇE                                        ,2.0,KOCAELİSPOR                                       ,0.0,FB ŞÜKRÜ SARACOĞLU,İBRAHİM AKSOY,2.11.1997 - 19:00,,1,67,111,213,2.0
1097.0,https://www.tff.org/Default.aspx?pageId=397&macId=37647,TRABZONSPOR                                       ,3.0,ALTAY                                             ,0.0,HÜSEYİN AVNİ AKER,MURAT ILGAZ,2.11.1997 - 19:00,,1,156,13,112,3.0
1103.0,https://www.tff.org/Default.aspx?pageId=397&macId=37782,İSTANBULSPOR A.Ş                                  ,4.0,GAZİANTEPSPOR                                     ,1.0,BEŞİKTAŞ İNÖNÜ,METİN TOKAT,7.11.1997 - 20:00,,1,181,81,109,3.0
1104.0,https://www.tff.org/Default.aspx?pageId=397&macId=37783,GALATASARAY                                       ,2.0,TRABZONSPOR                                       ,2.0,ALİ SAMİ YEN,İLHAMİ KAPLAN,8.11.1997 - 19:00,,0,75,156,216,0.0
1102.0,https://www.tff.org/Default.aspx?pageId=397&macId=37786,KAYSERİSPOR                                       ,0.0,SAMSUNSPOR                                        ,1.0,KAYSERİ ATATÜRK,KADİR TOZLU,9.11.1997 - 13:00,,2,107,143,90,-1.0
1106.0,https://www.tff.org/Default.aspx?pageId=397&macId=37788,VANSPOR A.Ş.                                      ,0.0,FENERBAHÇE                                        ,1.0,VALİ MAHMUT YILBAŞ,MUSTAFA ÇULCU,9.11.1997 - 13:00,,2,161,67,121,-1.0
